gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubCountyId,databaseSubCountyName,countyExact,countyNormalized,subCountyExact,subCountyNormalized,classification,reason
1589,Vihiga,Luanda Sub County,Wemilabi Ward,1255,Wemilabi Ward,52,Vihiga,1509,Luanda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1590,Vihiga,Luanda Sub County,Mwibona Ward,1256,Mwibona Ward,52,Vihiga,1509,Luanda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
164,WAJIR,Wajir North Sub County,Malkagufu Ward,1257,Malkagufu Ward,61,Wajir,1292,Wajir North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
165,WAJIR,Wajir North Sub County,Batalu Ward,1258,Batalu Ward,61,Wajir,1292,Wajir North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1592,Vihiga,Luanda Sub County,Emabungo Ward,1259,Emabungo Ward,52,Vihiga,1509,Luanda,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
167,WAJIR,Wajir North Sub County,Godoma Ward,1260,Godoma Ward,61,Wajir,1292,Wajir North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1594,Vihiga,Emuhaya Sub County,Central Bunyore Ward,1261,Central Bunyore Ward,52,Vihiga,1506,Emuhaya,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1595,Vihiga,Emuhaya Sub County,West Bunyore Ward,1262,West Bunyore Ward,52,Vihiga,1506,Emuhaya,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
93,TANA RIVER,Galole Sub County,Mikinduni Ward,1263,Mikinduni Ward,57,Tana River,296,Galole Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
171,WAJIR,Wajir East Sub County,Khorof/Harar Ward,1264,Khorof/Harar Ward,61,Wajir,1291,Wajir East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
172,WAJIR,Tarbaj Sub County,Elben Ward,1265,Elben Ward,61,Wajir,1290,Tarbaj,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
173,WAJIR,Tarbaj Sub County,Sarman Ward,1266,Sarman Ward,61,Wajir,1290,Tarbaj,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
174,WAJIR,Tarbaj Sub County,Tarbaj Ward,1267,Tarbaj Ward,61,Wajir,1290,Tarbaj,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
175,WAJIR,Tarbaj Sub County,Wargadud Ward,1268,Wargadud Ward,61,Wajir,1290,Tarbaj,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
122,TAITA TAVETA,Mwatate Sub County,Bura Ward,1269,Bura Ward,59,Taita Taveta,1276,Mwatate,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
177,WAJIR,Wajir West Sub County,Hadado Athibohol Ward,1270,Hadado Athibohol Ward,61,Wajir,1294,Wajir West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1800,Mombasa,Jomvu  Sub County,Jomvu Kuu Ward,1271,Jomvu Kuu Ward,55,Mombasa,1252,Jomvu,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1599,Vihiga,Vihiga Sub County,Mungoma Ward,1272,Mungoma Ward,52,Vihiga,1507,Vihiga,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1601,Bungoma,Cheptais Sub County,Chesikaki Ward,1273,Chesikaki Ward,53,Bungoma,1516,Cheptais,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1602,Bungoma,Cheptais Sub County,Chepyuk Ward,1274,Chepyuk Ward,53,Bungoma,1516,Cheptais,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1605,Bungoma,Mt Elgon Sub County,Elgon Ward,1275,Elgon Ward,53,Bungoma,280,Mt Elgon Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1691,Kakamega,Khwisero Sub County,Kisa North Ward,1276,Kisa North Ward,54,Kakamega,1498,Khwisero,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1717,Busia,Nambale Sub County,Nambale Township Ward,1277,Nambale Township Ward,62,Busia,1525,Nambale,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1718,Busia,Nambale Sub County,Bukhayo North Walatsi Ward,1278,Bukhayo North Walatsi Ward,62,Busia,1525,Nambale,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1719,Busia,Nambale Sub County,Bukhayo East Ward,1279,Bukhayo East Ward,62,Busia,1525,Nambale,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1720,Busia,Nambale Sub County,Bukhayo Central Ward,1280,Bukhayo Central Ward,62,Busia,1525,Nambale,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
1721,Busia,Matayos Sub County,Bukhayo West Ward,1281,Bukhayo West Ward,62,Busia,323,Matayos Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
203,MANDERA,MANDERA NORTH,MAROTHILE,2472,MAROTHILE,63,Mandera,1301,Mandera North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
204,MANDERA,MANDERA NORTH,RHAMU,1282,RHAMU,63,Mandera,1301,Mandera North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
205,MANDERA,MANDERA NORTH,RHAMU DIMTU,1283,RHAMU DIMTU,63,Mandera,1301,Mandera North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
207,MANDERA,MANDERA SOUTH,KOTULO,1284,KOTULO,63,Mandera,325,MANDERA SOUTH,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
208,MANDERA,MANDERA SOUTH,ELWAK SOUTH,1285,ELWAK SOUTH,63,Mandera,325,MANDERA SOUTH,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
210,MANDERA,MANDERA SOUTH,SHAMBIR FATUMA,1286,SHAMBIR FATUMA,63,Mandera,325,MANDERA SOUTH,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
211,MANDERA,MANDERA EAST,ARABIA,1287,ARABIA,63,Mandera,1300,Mandera East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
221,MARSABIT,MOYALE,BUTIYE,1288,BUTIYE,64,Marsabit,1306,Moyale,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
222,MARSABIT,MOYALE,SOLOLO,1289,SOLOLO,64,Marsabit,1306,Moyale,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
223,MARSABIT,MOYALE,HEILLU/MANYATTA,1290,HEILLU/MANYATTA,64,Marsabit,1306,Moyale,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
224,MARSABIT,MOYALE,GOLBO,1291,GOLBO,64,Marsabit,1306,Moyale,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
231,MARSABIT,NORTH HORR,NORTH HORR,1292,NORTH HORR,64,Marsabit,1307,North Horr,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
232,MARSABIT,NORTH HORR,ILLERET,1293,ILLERET,64,Marsabit,1307,North Horr,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
233,MARSABIT,SAKU,SAGANTE/JALDESA,1294,SAGANTE/JALDESA,64,Marsabit,329,SAKU,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1723,Busia,Matayos Sub County,Matayos South Ward,1295,Matayos South Ward,62,Busia,323,Matayos Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1724,Busia,Matayos Sub County,Busibwabo Ward,1296,Busibwabo Ward,62,Busia,323,Matayos Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1725,Busia,Matayos Sub County,Burumba Ward,1297,Burumba Ward,62,Busia,323,Matayos Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
240,MARSABIT,LAISAMIS,LAISAMIS,1298,LAISAMIS,64,Marsabit,330,LAISAMIS,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
251,MERU,Igembe South Sub County,Maua Ward,1299,Maua Ward,65,Meru,1316,Igembe South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
252,MERU,Igembe South Sub County,Kiegoi/antubochiu Ward,1300,Kiegoi/antubochiu Ward,65,Meru,1316,Igembe South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
253,MERU,Igembe South Sub County,Athiru gaiti Ward,1301,Athiru gaiti Ward,65,Meru,1316,Igembe South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
254,MERU,Igembe South Sub County,Akachiu Ward,1302,Akachiu Ward,65,Meru,1316,Igembe South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
255,MERU,Igembe South Sub County,Kanuni Ward,1303,Kanuni Ward,65,Meru,1316,Igembe South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
256,MERU,Igembe Central Sub County,Akirang'ondu Ward,1304,Akirang'ondu Ward,65,Meru,1314,Igembe Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
257,MERU,Igembe Central Sub County,Athiru ruujine Ward,1305,Athiru ruujine Ward,65,Meru,1314,Igembe Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
258,MERU,Igembe Central Sub County,Kiengu/Igembe East ward,1306,Kiengu/Igembe East ward,65,Meru,1314,Igembe Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
259,MERU,Igembe Central Sub County,Njia Ward,1307,Njia Ward,65,Meru,1314,Igembe Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
260,MERU,Igembe Central Sub County,Kangeta Ward,1308,Kangeta Ward,65,Meru,1314,Igembe Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
261,MERU,Igembe North Sub County,Antuambui Ward,1309,Antuambui Ward,65,Meru,1315,Igembe North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
262,MERU,Igembe North Sub County,Ntunene Ward,1310,Ntunene Ward,65,Meru,1315,Igembe North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
263,MERU,Igembe North Sub County,Antubetwe kiongo Ward,1311,Antubetwe kiongo Ward,65,Meru,1315,Igembe North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
264,MERU,Igembe North Sub County,Naathu Ward,1312,Naathu Ward,65,Meru,1315,Igembe North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
265,MERU,Igembe North Sub County,Amwathi Ward,1313,Amwathi Ward,65,Meru,1315,Igembe North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
266,MERU,Tigania West Sub County,Athwana Ward,1314,Athwana Ward,65,Meru,1322,Tigania West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
267,MERU,Tigania West Sub County,Akithii Ward,1315,Akithii Ward,65,Meru,1322,Tigania West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
268,MERU,Tigania West Sub County,Kianjai Ward,1316,Kianjai Ward,65,Meru,1322,Tigania West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
269,MERU,Tigania West Sub County,Nkomo Ward,1317,Nkomo Ward,65,Meru,1322,Tigania West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
270,MERU,Tigania West Sub County,Mbeu Ward,1318,Mbeu Ward,65,Meru,1322,Tigania West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
271,MERU,Tigania East Sub County,Thangatha Ward,1319,Thangatha Ward,65,Meru,1321,Tigania East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
272,MERU,Tigania East Sub County,Mikinduri Ward,1320,Mikinduri Ward,65,Meru,1321,Tigania East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
273,MERU,Tigania East Sub County,Kiguchwa Ward,1321,Kiguchwa Ward,65,Meru,1321,Tigania East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
274,MERU,Tigania East Sub County,Muthara Ward,1322,Muthara Ward,65,Meru,1321,Tigania East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
275,MERU,Tigania East Sub County,Karama Ward,1323,Karama Ward,65,Meru,1321,Tigania East,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
276,MERU,Imenti North Sub County,Municipality Ward,1324,Municipality Ward,65,Meru,1317,Imenti North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
277,MERU,Imenti North Sub County,Ntima east Ward,1325,Ntima east Ward,65,Meru,1317,Imenti North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
278,MERU,Imenti North Sub County,Ntima west Ward,1326,Ntima west Ward,65,Meru,1317,Imenti North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
279,MERU,Imenti North Sub County,Nyaki west Ward,1327,Nyaki west Ward,65,Meru,1317,Imenti North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
280,MERU,Imenti North Sub County,Nyaki east Ward,1328,Nyaki east Ward,65,Meru,1317,Imenti North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
281,MERU,Buuri Sub County,Timau Ward,1329,Timau Ward,65,Meru,337,Buuri Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
282,MERU,Buuri Sub County,Kisima Ward,1330,Kisima Ward,65,Meru,337,Buuri Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
283,MERU,Buuri Sub County,Kiirua Naari Ward,1331,Kiirua Naari Ward,65,Meru,337,Buuri Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
284,MERU,Buuri Sub County,Ruiru Rwawera Ward,1332,Ruiru Rwawera Ward,65,Meru,337,Buuri Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
285,MERU,Imenti Central Sub County,Mwangathia Ward,1333,Mwangathia Ward,65,Meru,338,Imenti Central Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
286,MERU,Imenti Central Sub County,Abothuguchi central Ward,1334,Abothuguchi central Ward,65,Meru,338,Imenti Central Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
287,MERU,Imenti Central Sub County,Abothuguchi west Ward,1335,Abothuguchi west Ward,65,Meru,338,Imenti Central Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
288,MERU,Imenti Central Sub County,Kiagu Ward,1336,Kiagu Ward,65,Meru,338,Imenti Central Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
289,MERU,Buuri Sub County,Kibirichia Ward,1337,Kibirichia Ward,65,Meru,337,Buuri Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
290,MERU,Imenti South Sub County,Mitunguu Ward,1338,Mitunguu Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
291,MERU,Imenti South Sub County,Igoji east Ward,1339,Igoji east Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
292,MERU,Imenti South Sub County,Igoji west Ward,1340,Igoji west Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
293,MERU,Imenti South Sub County,Abogeta east Ward,1341,Abogeta east Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
294,MERU,Imenti South Sub County,Abogeta west Ward,1342,Abogeta west Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
295,MERU,Imenti South Sub County,Nkuene Ward,1343,Nkuene Ward,65,Meru,1318,Imenti South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
296,THARAKA-NITHI,Muthambi Sub County,Mitheru Ward,1344,Mitheru Ward,66,Tharaka Nithi,340,Muthambi Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
297,THARAKA-NITHI,Muthambi Sub County,Muthambi Ward,1345,Muthambi Ward,66,Tharaka Nithi,340,Muthambi Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
298,THARAKA-NITHI,Mwimbi Sub County,Mwimbi Ward,1346,Mwimbi Ward,66,Tharaka Nithi,341,Mwimbi Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1606,Bungoma,Sirisia Sub County,Namwela Ward,1347,Namwela Ward,53,Bungoma,281,Sirisia Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
461,NYANDARUA,Oljoroorok Sub County,Charagita Ward,1348,Charagita Ward,67,Nyandarua,342,Oljoroorok Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
1609,Bungoma,Kabuchai Sub County,Kabuchai/chwele Ward,1349,Kabuchai/chwele Ward,53,Bungoma,282,Kabuchai Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
1611,Bungoma,Kabuchai Sub County,Bwake/luuya Ward,1350,Bwake/luuya Ward,53,Bungoma,282,Kabuchai Sub County,true,true,true,true,EXACT_MATCH,Authoritative County and SubCounty names exactly match the database relational lineage.
333,KITUI,Mwingi North Sub County,Mumoni Ward,1351,Mumoni Ward,68,Kitui,343,Mwingi North Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
334,KITUI,Mwingi North Sub County,Tseikuru Ward,1352,Tseikuru Ward,68,Kitui,343,Mwingi North Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
335,KITUI,Mwingi North Sub County,Tharaka Ward,1353,Tharaka Ward,68,Kitui,343,Mwingi North Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
336,KITUI,Mwingi West Sub County,Kyome/thaana Ward,1354,Kyome/thaana Ward,68,Kitui,344,Mwingi West Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
337,KITUI,Mwingi West Sub County,Nguutani Ward,1355,Nguutani Ward,68,Kitui,344,Mwingi West Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
338,KITUI,Mwingi West Sub County,Migwani Ward,1356,Migwani Ward,68,Kitui,344,Mwingi West Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
339,KITUI,Mwingi West Sub County,Kiomo/kyethani Ward,1357,Kiomo/kyethani Ward,68,Kitui,344,Mwingi West Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
340,KITUI,Mwingi Central Sub- County,Central Ward,1358,Central Ward,68,Kitui,1346,Mwingi Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
341,KITUI,Mwingi Central Sub- County,Kivou Ward,1359,Kivou Ward,68,Kitui,1346,Mwingi Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
342,KITUI,Mwingi Central Sub- County,Nguni Ward,1360,Nguni Ward,68,Kitui,1346,Mwingi Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
343,KITUI,Mwingi Central Sub- County,Nuu Ward,1361,Nuu Ward,68,Kitui,1346,Mwingi Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
344,KITUI,Mwingi Central Sub- County,Mui Ward,1362,Mui Ward,68,Kitui,1346,Mwingi Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1613,Bungoma,Bumula Sub County,South Bukusu Ward,1363,South Bukusu Ward,53,Bungoma,1511,Bumula,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
484,NYERI,Nyeri South Sub County,Iria-ini Ward,1364,Iria-ini Ward,69,Nyeri,1381,Nyeri South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
485,NYERI,Nyeri South Sub County,Chinga Ward,1365,Chinga Ward,69,Nyeri,1381,Nyeri South,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
616,TURKANA,Turkana West Sub County,Nakalale Ward,1366,Nakalale Ward,70,Turkana,1416,Turkana West,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
352,KITUI,Kitui Rural Sub County,Kwavonza/yatta Ward,1367,Kwavonza/yatta Ward,68,Kitui,348,Kitui Rural Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
353,KITUI,Kitui Rural Sub County,Kanyangi Ward,1368,Kanyangi Ward,68,Kitui,348,Kitui Rural Sub County,false,true,true,true,NAME_VARIANT_SAME_IDENTITY,County differs textually but resolves to the same normalized County identity.
354,KITUI,Kitui Central  Sub County,Miambani Ward,1369,Miambani Ward,68,Kitui,1336,Kitui Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
355,KITUI,Kitui Central  Sub County,Township Ward,1370,Township Ward,68,Kitui,1336,Kitui Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
356,KITUI,Kitui Central  Sub County,Kyangwithya west Ward,1371,Kyangwithya west Ward,68,Kitui,1336,Kitui Central,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
641,WEST POKOT,West Pokot Sub County,Riwo Ward,1372,Riwo Ward,71,West Pokot,1421,West Pokot,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
651,WEST POKOT,Pokot North Sub County,Suam Ward,1373,Suam Ward,71,West Pokot,1419,Pokot North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
652,WEST POKOT,Pokot North Sub County,Kodich Ward,1374,Kodich Ward,71,West Pokot,1419,Pokot North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
653,WEST POKOT,Pokot North Sub County,Kasei Ward,1375,Kasei Ward,71,West Pokot,1419,Pokot North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
654,WEST POKOT,Pokot North Sub County,Kapchok Ward,1376,Kapchok Ward,71,West Pokot,1419,Pokot North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
655,WEST POKOT,Pokot North Sub County,Kiwawa Ward,1377,Kiwawa Ward,71,West Pokot,1419,Pokot North,false,true,false,true,NAME_VARIANT_SAME_IDENTITY,County and SubCounty differ textually but resolve to the same normalized relational identities.
1801,Mombasa,Jomvu  Sub County,Miritini Ward,1378,Miritini Ward,55,Mombasa,1252,Jomvu,true,true,false,true,NAME_VARIANT_SAME_IDENTITY,SubCounty differs textually but resolves to the same normalized SubCounty identity.
